filename,text_lvl,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,slug,sum_fasttext-wiki-news-subwords-300_linear_reg,avg_fasttext-wiki-news-subwords-300_linear_reg,sum_fasttext-wiki-news-subwords-300_class_logistic_reg,avg_fasttext-wiki-news-subwords-300_class_logistic_reg,sum_fasttext-wiki-news-subwords-300_class_svm,avg_fasttext-wiki-news-subwords-300_class_svm,sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,avg_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,sum_word2vec-google-news-300_linear_reg,avg_word2vec-google-news-300_linear_reg,sum_word2vec-google-news-300_class_logistic_reg,avg_word2vec-google-news-300_class_logistic_reg,sum_word2vec-google-news-300_class_svm,avg_word2vec-google-news-300_class_svm,sum_word2vec-google-news-300_ordinal_logistic_reg,avg_word2vec-google-news-300_ordinal_logistic_reg,sum_glove-wiki-gigaword-300_linear_reg,avg_glove-wiki-gigaword-300_linear_reg,sum_glove-wiki-gigaword-300_class_logistic_reg,avg_glove-wiki-gigaword-300_class_logistic_reg,sum_glove-wiki-gigaword-300_class_svm,avg_glove-wiki-gigaword-300_class_svm,sum_glove-wiki-gigaword-300_ordinal_logistic_reg,avg_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_linear_reg,newsela_avgfasttext-wiki-news-subwords-300_linear_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_class_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_svm,newsela_avgfasttext-wiki-news-subwords-300_class_svm,newsela_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_sum_word2vec-google-news-300_linear_reg,newsela_avgword2vec-google-news-300_linear_reg,newsela_sum_word2vec-google-news-300_class_logistic_reg,newsela_avgword2vec-google-news-300_class_logistic_reg,newsela_sum_word2vec-google-news-300_class_svm,newsela_avgword2vec-google-news-300_class_svm,newsela_sum_word2vec-google-news-300_ordinal_logistic_reg,newsela_avgword2vec-google-news-300_ordinal_logistic_reg,newsela_sum_glove-wiki-gigaword-300_linear_reg,newsela_avgglove-wiki-gigaword-300_linear_reg,newsela_sum_glove-wiki-gigaword-300_class_logistic_reg,newsela_avgglove-wiki-gigaword-300_class_logistic_reg,newsela_sum_glove-wiki-gigaword-300_class_svm,newsela_avgglove-wiki-gigaword-300_class_svm,newsela_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_avgglove-wiki-gigaword-300_ordinal_logistic_reg,fasttext-wiki-news-subwords-300_pairwiseSVM,word2vec-google-news-300_pairwiseSVM,glove-wiki-gigaword-300_pairwiseSVM,grade_level,Original_Index,newsela_fasttext-wiki-news-subwords-300_pairwiseSVM,newsela_word2vec-google-news-300_pairwiseSVM,newsela_glove-wiki-gigaword-300_pairwiseSVM,transread_en_avgfasttext-wiki-news-subwords-300_linear_reg,transread_en_sum_fasttext-wiki-news-subwords-300_linear_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_svm,transread_en_sum_fasttext-wiki-news-subwords-300_class_svm,transread_en_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_avgword2vec-google-news-300_linear_reg,transread_en_sum_word2vec-google-news-300_linear_reg,transread_en_avgword2vec-google-news-300_class_logistic_reg,transread_en_sum_word2vec-google-news-300_class_logistic_reg,transread_en_avgword2vec-google-news-300_class_svm,transread_en_sum_word2vec-google-news-300_class_svm,transread_en_avgword2vec-google-news-300_ordinal_logistic_reg,transread_en_sum_word2vec-google-news-300_ordinal_logistic_reg,transread_en_avgglove-wiki-gigaword-300_linear_reg,transread_en_sum_glove-wiki-gigaword-300_linear_reg,transread_en_avgglove-wiki-gigaword-300_class_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_class_logistic_reg,transread_en_avgglove-wiki-gigaword-300_class_svm,transread_en_sum_glove-wiki-gigaword-300_class_svm,transread_en_avgglove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_fasttext-wiki-news-subwords-300_pairwiseSVM,transread_en_word2vec-google-news-300_pairwiseSVM,transread_en_glove-wiki-gigaword-300_pairwiseSVM,glove-wiki-gigaword-300_han_svm,word2vec-google-news-300_han_svm,fasttext-wiki-news-subwords-300_han_svm,fasttext-wiki-news-subwords-300_han_svm_reg,fasttext-wiki-news-subwords-300_han_only_cat,glove-wiki-gigaword-300_han_only_cat,glove-wiki-gigaword-300_han_cat,newsela_bertRank,bert_classification,bert_regression,bertRank,word2vec-google-news-300_han_only_cat,mbertRank,newsela_eng_bert_regression,newsela_mbert_regression,newsela_engbertRank,newsela_mbertRank
WNL Ways Facebook changed-adv.txt,Adv-Txt,15.1,51.45,19.9,4.8156199677938805,1242,87,82.96551724137932,14.275862068965518,WNL Ways Facebook changed,2.976062475341393,2.405741309877276,2,2,2,2,1,1,-0.2773160945884654,-0.065741971342399,0,1,2,2,0,1,2.6053968869748703,0.8154110913845845,2,2,2,1,2,1,9.550943810600902,8.349574864883337,10,10,10,10,10,10,9.918509058880788,8.281578312419283,10,10,10,10,10,10,7.802509626349908,7.367295147601602,10,10,10,10,9,10,2.0,2.0,2.0,2,147,2.0,2.0,2.0,0.0305425547730093,-8938.668846779337,1,0,1,0,1,0,0.1377520275698869,-1145.2926819088354,0,0,0,0,0,0,0.1050391740948937,-7358.662472546483,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.9474213,2.0,1.4843730926513672,1.9769706726074217,1.0,1.9053499698638916,12.160107,12.179762,1.9914312,1.6694303
WNL Why you should start work at 10-adv.txt,Adv-Txt,12.2,59.06,15.2,4.594462540716612,614,38,90.15789473684212,16.157894736842106,WNL Why you should start work at 10,1.937766746240415,2.134356913960695,0,0,0,0,1,0,1.4922563266516824,1.0967091490751757,2,0,0,2,2,1,1.7894373350530204,3.25671569666895,2,2,0,1,2,1,6.920863319705961,8.342579172077443,10,10,10,10,5,5,7.2405375139841555,8.422948284127944,10,10,10,10,6,10,5.882835257622681,7.272461824896101,10,10,2,10,7,5,2.0,2.0,2.0,2,148,2.0,2.0,2.0,-0.1798155098539897,-4406.596096279327,0,0,1,0,0,0,-0.1715154500070155,-676.472908723322,0,0,0,0,0,0,-0.2505746834878621,-3794.505452530334,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.8964236,2.0,0.8736871480941772,1.9565898180007928,1.0,1.906612753868103,12.149336,12.180487,1.9708661,1.8935642
Copyright-adv.txt,Adv-Txt,19.7,34.16,24.8,4.903878583473862,593,33,105.84848484848484,17.96969696969697,Copyright,1.7062662330748526,2.4855458175692418,2,2,0,2,2,2,2.1706201565769887,1.861557776049992,1,2,0,2,2,2,0.4674620144775661,2.366212287049132,2,2,0,2,2,2,7.498496240693194,9.531847798268194,10,10,10,10,6,10,7.603532351251975,9.15499753750814,10,10,10,10,6,10,6.220681789412431,8.816485406650633,10,10,10,10,7,10,2.0,2.0,2.0,2,149,2.0,2.0,2.0,0.3122682006174564,-3972.1573296519855,1,0,1,0,1,0,0.1437473895040408,-519.4870922527517,0,0,1,0,0,0,0.8289900492426447,-3034.020684457276,0,0,0,0,0,0,0,2,2,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.1790713,0.0,1.273187279701233,1.9649794101715088,1.0,1.9049867391586304,12.148791,12.162877,0.50697666,0.92900133
WNL Waiters-adv.txt,Adv-Txt,9.1,72.6,11.7,4.412885662431942,1102,85,70.2,12.96470588235294,WNL Waiters,0.1950601807060077,0.6788584663812047,1,0,2,0,2,1,-0.7597288851885164,1.2279438909795706,1,0,2,0,2,0,0.648742771206952,-0.2551214416335039,1,1,2,1,0,1,9.563930533513147,8.220576011613392,10,10,10,10,10,10,9.700096521569758,8.501074715772452,10,10,10,10,10,10,6.575761247427607,7.247636918509498,10,10,10,10,9,10,2.0,2.0,2.0,2,150,2.0,2.0,2.0,0.0443244938451687,-7757.951228610628,0,0,1,0,0,0,0.0755942110398424,-1059.1886466189485,0,0,0,0,0,0,0.2364627327033703,-6482.344894961102,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.983285,2.0,1.1610193252563477,1.9751079082489007,1.0,1.9067153930664062,12.155776,12.17955,1.9987866,1.9882681
WNL Tributes-adv.txt,Adv-Txt,19.2,35.48,24.7,5.034574468085107,752,45,100.64444444444445,16.711111111111112,WNL Tributes,1.701866842129952,2.2618486715025368,2,1,1,1,2,1,2.602382845259342,2.352124804850359,0,2,2,2,2,2,0.0697089124693919,0.3300480163722685,1,1,1,1,0,1,9.6125969931522,9.312852984098722,10,10,10,10,10,10,8.907962710797166,8.230680049697803,10,10,10,10,10,10,7.615231702349421,7.817436072242945,10,10,5,10,8,10,2.0,2.0,0.0,2,151,2.0,2.0,2.0,0.4864125247892534,-5186.613133848105,1,0,1,0,1,0,0.510838030153792,-468.2889612145431,1,0,1,0,1,0,0.0758225778327545,-4479.6781494320585,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.879911,2.0,1.6166574954986572,1.6952402591705322,1.0,1.8835846185684204,12.142295,12.1707535,1.999254,1.0064994
Insects-adv.txt,Adv-Txt,15.0,51.86,19.3,4.748427672955975,795,47,97.19148936170212,16.914893617021278,Insects,1.9981617198553905,1.4707800411051224,2,2,2,2,2,2,1.3647654220056928,1.7687437569173206,2,0,1,1,2,1,1.427144696511251,1.4682744932513234,2,2,1,2,2,2,8.594459500066524,8.85130808301451,10,10,10,10,10,10,7.732284078100772,8.276492880231087,10,10,10,10,10,10,8.256858097573993,9.07097501195273,10,10,5,10,9,10,2.0,2.0,2.0,2,152,2.0,2.0,2.0,0.411513482547992,-5512.332938992532,1,0,1,0,1,0,0.2795979311118797,-625.7524570678636,0,0,0,0,0,0,0.0526797837893209,-4867.771945272743,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.7294968,2.0,1.2579046487808228,1.9831714630126955,1.0,1.9800903797149658,12.1396265,12.162414,1.998421,0.9963838
WNL Apple-adv.txt,Adv-Txt,37.6,-12.34,48.2,4.9945725915875165,737,56,78.73214285714286,13.160714285714286,WNL Apple,2.677842773605188,2.685829397097133,2,2,1,2,2,2,1.251753444413537,1.003734732015758,2,2,1,2,2,2,1.4907268731718082,1.7893407035136892,2,2,1,2,2,2,9.38340633884195,10.873784630087522,10,10,10,10,10,10,9.626212723099377,11.346524919518068,10,10,10,10,10,10,8.43351761347506,10.085350097484154,10,10,10,10,9,10,2.0,2.0,2.0,2,153,2.0,2.0,0.0,1.0667024214148793,-4264.860971654322,1,0,1,0,1,0,0.4995564193206264,-407.13449826781874,1,0,1,0,1,0,0.7576673372172085,-3577.322092261314,1,0,1,0,1,0,2,2,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.7162511,2.0,1.503775715827942,1.9709093570709229,1.0,1.980188250541687,12.134752,12.151709,1.1796982,1.9448872
NSA 2-adv.txt,Adv-Txt,25.7,7.7,31.8,5.448387096774193,930,48,124.875,19.375,NSA 2,2.7580015508680864,2.808476316839685,2,2,2,2,2,2,2.6257123213536246,2.6740026333008338,2,2,2,2,2,2,2.157104703454254,1.838243243194853,2,2,2,2,2,2,9.840850046913356,9.9952467908294,10,10,10,10,10,10,10.599058398923663,10.58732803117771,10,10,10,10,10,10,10.308551427114937,9.87045381379566,10,10,10,10,10,10,2.0,2.0,2.0,2,154,2.0,2.0,2.0,0.9055184900061972,-5980.132126183039,1,0,1,0,1,0,1.12729342809316,-141.61686853868028,1,0,1,0,1,0,1.4798575738547963,-4290.643368590863,1,0,1,0,1,0,2,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.860471,2.0,1.739222764968872,1.982845544815064,1.0,1.8136518001556396,12.145127,12.162312,1.9979858,1.979288
Nelson Mandela-adv.txt,Adv-Txt,18.0,43.94,23.3,4.739175257731959,970,79,70.39240506329114,12.278481012658228,Nelson Mandela,2.3747472134461347,1.1187329221988112,2,2,2,2,1,2,0.4766139895930519,0.5722978888904393,0,2,2,2,0,2,1.8628978262836056,0.6499952422217472,2,2,2,2,2,2,9.948933906671982,9.483093035733791,10,10,10,10,10,10,8.709912340656544,8.553284670672213,10,10,10,10,10,10,8.294078400946267,8.49367297769756,10,10,10,10,10,10,2.0,2.0,2.0,2,155,2.0,2.0,2.0,0.8836097141441028,-6312.813840875294,1,0,1,0,1,0,0.5812117035839118,-554.0808790226572,0,0,0,0,0,0,0.842141561865489,-4938.06540863774,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9474474,2.0,0.7068936228752136,1.9824614524841309,1.0,1.978320598602295,12.124938,12.173621,1.9690633,1.9407403
WNL Inventions-adv.txt,Adv-Txt,20.3,32.64,24.6,4.715667311411992,517,34,86.76470588235294,15.205882352941176,WNL Inventions,0.8170058402542042,2.094813787256303,2,2,0,2,1,2,-0.1601919020085853,-0.3116438100550596,1,1,0,2,1,2,0.5089215883310652,0.4561516460874575,2,2,0,2,2,2,6.734650644376399,8.469240881112434,10,10,10,10,5,10,6.229520613173242,6.960629752018575,6,10,10,10,5,10,5.17827773225579,7.463088413772834,10,10,2,10,5,10,2.0,2.0,2.0,2,156,2.0,2.0,2.0,0.164669102224515,-3537.3448650458067,0,0,1,0,0,0,0.0836213184566663,-461.6075324450738,0,0,0,0,0,0,-0.0289835258463018,-2890.99153538622,0,0,0,0,0,0,2,2,0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.940481,2.0,1.5619443655014038,1.9687814712524407,1.0,1.9844756126403809,12.117575,12.179831,1.9538114,1.8401496
WNL Black Friday-adv.txt,Adv-Txt,15.4,56.05,20.3,4.443690637720488,737,60,66.66666666666667,12.283333333333331,WNL Black Friday,2.3984995249457963,1.7765041562931057,2,0,1,0,1,0,0.2666181487563799,1.5827897253198913,2,0,1,0,2,0,2.594159428558424,3.320348452462784,2,0,1,0,2,1,7.951455288967341,8.100214614772494,10,10,3,10,10,5,8.231675439832069,8.312300282422889,10,10,10,10,10,10,6.4619291937704855,7.859946563175072,10,10,3,10,7,10,2.0,2.0,2.0,2,157,2.0,2.0,2.0,0.2807244357921217,-4917.843148046554,0,0,1,0,0,0,0.1369086210144121,-631.7822405101957,0,0,0,0,0,0,0.2804276836338752,-3927.851817522,0,0,0,0,0,0,2,2,2,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.871206,2.0,1.1923848390579224,1.9711039066314693,1.0,1.9005472660064697,11.981386,12.136705,1.982722,0.92169654
Thatcher-adv.txt,Adv-Txt,23.9,23.2,30.6,5.02441731409545,901,50,108.46,18.02,Thatcher,3.28957125736279,2.4336017225710656,2,2,2,2,2,2,1.7562811068292166,0.8152059621230805,2,2,2,2,2,2,2.8689332089976847,1.7715940070781162,2,2,2,2,2,2,10.548290687953738,11.022625675439782,10,10,10,10,10,10,10.0093716757833,10.141178847018525,10,10,10,10,10,10,9.605573361178616,9.84002203930803,10,10,10,10,10,10,2.0,2.0,2.0,2,158,2.0,2.0,2.0,1.0627333699897985,-5687.763847418974,1,0,1,0,1,0,0.675192894445195,-448.1525772657599,1,0,1,0,1,0,0.6412044965594887,-4813.529834757776,1,0,1,0,1,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.8592575,2.0,1.5005881786346436,1.9835469722747805,1.0,1.9700114727020264,12.123807,12.170118,1.5038435,1.9463162
WNL Five jobs-adv.txt,Adv-Txt,21.4,35.01,27.5,4.670511896178804,1387,94,83.47872340425532,14.75531914893617,WNL Five jobs,2.390246018061685,0.7947891392716491,2,2,2,2,2,1,3.5987062718499043,2.9775839868304423,2,1,2,1,2,1,1.5631710478134289,1.9375672552385463,2,2,2,1,2,2,8.916594850418996,8.44497065274728,10,10,10,10,10,10,10.160432537261144,8.406140748510603,10,10,10,10,10,10,5.315633039289073,6.2907836403165405,10,10,10,10,9,5,2.0,2.0,2.0,2,159,2.0,2.0,2.0,0.0831263929006835,-9578.782932568362,0,0,1,0,0,0,0.0631712064224865,-1267.799969700692,0,0,0,0,0,0,0.1690823431541623,-7943.170061523931,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.4325016,2.0,1.1201956272125244,1.9806034564971924,1.0,1.9774311780929565,12.115501,12.168811,1.0105913,1.2200117
WNL Making a killing-adv.txt,Adv-Txt,18.4,37.51,23.0,4.907930720145853,1097,54,119.94444444444444,20.314814814814813,WNL Making a killing,4.824592643726282,4.209340485667215,2,2,2,2,2,2,5.267989839977759,2.90473032015648,2,2,2,2,2,2,3.950113789604505,2.4715559770651563,2,2,2,2,2,2,9.430800444098765,8.566328307999058,7,10,10,10,10,10,9.484612002810078,8.284523511009416,10,10,10,10,10,10,10.94995692774899,10.27152749121994,10,10,10,10,10,10,2.0,2.0,2.0,2,160,2.0,2.0,2.0,0.7571913778537516,-7027.988700357889,1,0,1,0,1,0,0.8303667798119709,-397.1292647314316,1,0,1,0,1,0,0.7209734208521255,-5469.411181230424,1,0,1,0,1,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9466588,2.0,1.759743332862854,1.9845350980758667,1.0,1.9829258918762207,12.130706,12.163156,1.9936017,1.0664148
Murderers beware-adv.txt,Adv-Txt,25.7,13.11,32.1,5.203791469194313,633,37,106.1891891891892,17.10810810810811,Murderers beware,0.2418449655666965,1.3733402985277614,2,2,1,2,2,2,0.8609080241997966,1.401006145452877,2,2,1,2,2,2,-0.8165291663415917,1.4068105443635304,1,2,1,2,2,2,9.172404428995844,10.342908948907311,10,10,10,10,10,10,9.905558883588258,10.84199486999748,10,10,10,10,10,10,8.584467686652834,10.13059385927324,10,10,10,10,10,10,2.0,2.0,2.0,2,161,2.0,2.0,2.0,0.4385998400556321,-4354.61509575815,1,0,1,0,1,0,0.5187843866888414,-391.16911694999,1,0,1,0,1,0,-0.0287516507654483,-3936.062331208112,1,0,1,0,1,0,2,2,2,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.9140271,0.0,1.7944930791854858,1.9820637702941888,1.0,1.9484666585922241,12.148059,12.164375,1.9982758,1.763649
Blackberry-adv.txt,Adv-Txt,12.8,52.12,15.9,4.944325481798715,934,61,90.9344262295082,15.311475409836063,Blackberry,1.0372263134954525,1.8968634851169028,2,2,2,2,2,2,3.194408866589896,3.390730973285235,2,2,2,2,2,2,4.349904597972017,3.2813802855236425,1,1,2,2,2,2,8.049715330022654,8.193459633146386,10,10,10,10,10,10,7.865568928956653,7.851176902305946,10,10,10,10,10,10,8.407887272520986,8.702328289856347,10,10,10,10,9,10,2.0,2.0,2.0,2,162,2.0,2.0,2.0,0.5437593117182642,-6149.6948375281545,1,0,1,0,1,0,0.2209096720174683,-781.2814544601061,0,0,0,0,0,0,0.4602479093278271,-5019.072218252945,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.8305852,2.0,1.7903063297271729,1.983709454536438,1.0,1.9839904308319092,12.147685,12.169979,1.9851284,1.2902435
Old age-adv.txt,Adv-Txt,18.4,32.09,22.8,5.200734394124847,817,45,112.55555555555556,18.155555555555555,Old age,2.6718289465130693,1.8708596082149576,2,2,2,2,2,2,3.703116449115986,3.3806865435672897,1,2,2,2,2,2,2.909173059865517,3.085721402475864,2,2,2,2,2,2,9.51312846601316,9.753560177505106,10,10,10,10,10,10,10.172229705628949,10.667547633749477,10,10,10,10,10,10,7.091731838028448,7.826572219346865,10,10,10,10,8,10,2.0,2.0,2.0,2,163,2.0,2.0,2.0,0.5857127970802551,-5460.439321989151,1,0,1,0,1,0,0.3520782065098236,-591.9907754690911,1,0,1,0,1,0,0.2241875476235098,-4832.474369926286,1,0,1,0,1,0,2,2,2,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.8949883,2.0,0.8145992159843445,1.9838947057724,1.0,1.985715627670288,12.156941,12.169077,1.733149,1.6790851
Skydiver-adv.txt,Adv-Txt,19.1,41.2,24.5,4.708200212992545,939,58,92.29310344827586,16.189655172413794,Skydiver,1.4227503045836694,1.5235901586656286,2,2,2,2,2,2,1.9593164960646623,1.3552127435941337,2,2,2,2,2,2,-0.141709863240814,0.1698905508942587,0,2,2,2,0,2,8.415192956721434,8.259409486832823,10,10,10,10,10,10,7.913459219689953,7.246031655309804,10,10,10,10,10,10,7.271895989375864,7.362486962929125,6,10,10,10,10,5,2.0,2.0,2.0,2,164,2.0,2.0,2.0,0.7185686373090636,-6225.043745457594,1,0,1,0,1,0,0.3741238176557044,-691.6646802596655,0,0,0,0,0,0,0.9893079073877268,-4922.724147303663,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9362202,2.0,1.3652125597000122,1.982638359069824,1.0,1.9846168756484985,12.10369,12.162679,1.995782,1.9741335
US shutdown-adv.txt,Adv-Txt,26.1,12.0,32.1,5.023648648648648,592,40,89.05,14.8,US shutdown,1.3560729886909162,3.969335160373144,2,2,0,2,2,2,1.863711852740343,3.849331821319854,2,2,1,2,2,2,3.49385156523584,3.820463369479601,2,2,1,2,2,2,8.59815727575105,10.674574329179958,10,10,10,10,10,10,8.856808042321301,10.691737250793103,10,10,10,10,10,10,6.934189711783409,9.178833829824434,10,10,10,10,7,10,2.0,2.0,2.0,2,165,2.0,2.0,2.0,0.7763117580227163,-3855.9521779501183,1,0,1,0,1,0,1.0570496167602146,-120.20061043151574,1,0,1,0,1,0,1.0719724843199645,-2927.5886030631823,1,0,1,0,1,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.9541905,2.0,1.9527359008789065,1.9841934442520144,1.0,1.9844186305999756,12.144526,12.156107,1.9551497,1.9438446
WNL Coloring Books-adv.txt,Adv-Txt,13.9,54.6,18.1,4.737113402061856,776,53,83.90566037735849,14.641509433962264,WNL Coloring Books,0.4564811445520293,1.8760373561330728,0,0,1,0,2,0,2.696247338265276,2.337744877128221,2,1,1,1,2,1,0.7679431480329186,1.4940505234724402,0,1,1,1,1,1,6.950353257853526,7.389206043246703,4,2,4,3,6,3,6.7200119413929205,6.769712215122976,5,4,4,4,6,5,5.169770666160552,6.541420212776011,4,10,3,10,8,5,2.0,2.0,2.0,2,166,2.0,2.0,2.0,0.1555925463567806,-5422.418307842054,0,0,1,0,0,0,0.1924516662574775,-657.6592677039744,0,0,0,0,0,0,0.43593420663111,-4105.717860641479,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.9196492,0.0,1.551295042037964,1.9836560487747192,1.0,1.981713056564331,12.148753,12.157968,1.995352,1.8843303
WNL 101 year old bottle message-adv.txt,Adv-Txt,20.3,43.47,25.7,4.333858267716535,635,41,82.53658536585365,15.48780487804878,WNL 101 year old bottle message,2.3838139455437606,2.991116503888037,0,0,1,1,1,0,2.3551557457366155,2.44572932251109,2,0,0,0,2,0,-0.1503242751645976,-0.5412444166507608,0,0,1,0,0,0,7.158453737131562,7.580042375939525,10,2,3,10,5,5,6.937107895713574,6.565037451416627,10,10,10,10,6,6,5.470670040384425,6.026819462557082,2,2,3,2,7,3,2.0,2.0,2.0,2,167,2.0,2.0,2.0,-0.2972389431914877,-4794.368476812288,0,0,1,0,0,0,0.2044261762129935,-576.7502768863167,0,0,0,0,0,0,-0.0254401264844688,-3949.118962475806,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.9830658,0.0,0.6019951105117798,1.9684205055236816,1.0,1.9563418626785278,12.108863,12.161118,1.5544434,1.8234755
Kashmir-adv.txt,Adv-Txt,12.3,58.86,16.1,4.798048780487805,1025,60,98.98333333333332,17.083333333333332,Kashmir,1.4406709191346423,0.5720053332007513,2,0,2,2,2,1,2.6899719822502925,1.1851770463662152,1,0,2,2,1,1,3.689879460622944,2.65286401566013,2,1,2,1,2,1,9.046718384824793,8.927704456960655,10,10,10,10,10,10,7.998157263660225,8.07250354014707,10,10,10,10,10,10,8.94620933721963,9.02380425013121,10,10,10,10,10,10,2.0,2.0,2.0,2,168,2.0,2.0,2.0,0.8882242011262313,-6522.8573358722615,1,0,1,0,1,0,0.4744657918849565,-668.6807669853694,0,0,0,0,0,0,0.4709602541155995,-5730.224249983751,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.939795,2.0,1.994453191757202,1.9833866357803345,1.0,1.9854235649108887,12.139513,12.162784,1.9994869,1.9825592
WNL Inky the octopus-adv.txt,Adv-Txt,16.8,47.19,20.5,4.493485342019544,614,40,84.175,15.35,WNL Inky the octopus,2.889599149445812,3.55697513663936,2,2,0,2,2,2,1.623653294656252,3.222328725405,2,2,0,2,2,2,0.5782602504228722,1.7114488497342268,2,2,0,2,2,2,6.828769236663557,7.991998587892101,10,10,10,10,5,10,7.349186369392398,8.292442135957602,10,10,10,10,6,10,4.935701944350988,6.105583712166585,10,10,3,10,6,10,2.0,2.0,2.0,2,169,2.0,2.0,2.0,0.1589558253849397,-4334.472955970032,0,0,1,0,0,0,0.1654224488302711,-534.2737776451411,0,0,0,0,0,0,0.3449881736732028,-3462.721385701972,0,0,0,0,0,0,2,2,2,2.0,2.0,1.0,0.0,1.0,2.0,0.0,1.92508,2.0,1.0856660604476929,1.9814475774765008,1.0,1.9733526706695557,12.120706,12.164564,1.996206,1.5368688
WNL Noise pollution -adv.txt,Adv-Txt,32.6,0.66,41.2,4.92984693877551,784,43,108.02325581395348,18.232558139534884,WNL Noise pollution ,1.9855841044926863,1.3255784599237774,2,1,1,1,2,1,1.9741046309704893,2.422998585389939,2,2,1,2,1,1,1.924906444660531,1.2641400557324172,1,1,1,1,0,1,9.126253792791434,9.271549980205572,10,10,10,10,10,10,9.457834574257722,9.8387228909009,10,10,10,10,10,10,8.117779229191221,8.352592257923703,10,10,5,10,7,10,2.0,2.0,2.0,2,170,2.0,2.0,2.0,1.154445903085998,-4863.765246146554,1,0,1,0,1,0,1.0087438755707672,-191.74070003685355,0,0,0,0,0,0,0.77962342795818,-4371.146186824162,0,0,0,0,0,0,2,2,2,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.9282525,2.0,1.2717593908309937,1.98254942893982,1.0,1.9767102003097534,12.135473,12.147032,1.9870703,1.9551387
WNL Mirrors-adv.txt,Adv-Txt,15.6,44.82,19.2,4.862637362637362,728,53,80.47169811320755,13.735849056603774,WNL Mirrors,0.2000513193228406,2.437501544052368,2,2,1,2,2,2,2.520495982039362,2.425751794910802,2,2,1,2,2,2,1.9120358501112684,2.3221979882953665,2,2,1,2,2,2,7.806143818471409,8.368881199342077,10,10,10,10,10,10,8.529907060043957,8.694475701671088,10,10,10,10,10,10,7.151870811304415,8.082612757292019,10,10,10,10,8,10,2.0,2.0,2.0,2,171,2.0,2.0,2.0,1.0342796592843149,-4690.27680858321,1,0,1,0,1,0,0.7708587052376435,-323.79571034387544,1,0,1,0,1,0,0.8610761068588113,-4101.895120357972,0,0,1,0,0,0,2,2,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.7739382,0.0,0.2504108548164367,1.9771428108215328,1.0,1.9280555248260498,12.145191,12.175905,1.92068,1.0269026
