slug,language,title,grade_level,version,filename,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,Original_Index,newsela_bertRank,newsela_bert,newsela_bert_regression,os_eng_bertRank,os_eng_bert_regression
automobile-future-spanish,es,California marca el futuro de la industria automotriz,12.0,0,automobile-future-spanish.es.0.txt,54.0,-66.0,67.3,5.210261108566193,2183,88,153.45454545454547,24.806818181818183,100,3.98085,12.0,11.9755125,2.4431612,1.895281
automobile-future-spanish,es,Las empresas tecnológicas de California representan el futuro de la industria automotriz,9.0,1,automobile-future-spanish.es.1.txt,30.0,-8.79,35.9,5.341871921182266,1015,56,114.26785714285714,18.125,101,3.9859471,12.0,11.888337,1.9770074,1.1352007
automobile-future-spanish,es,Los fabricantes de automóviles se mudan a California en busca de nuevas tecnologías,7.0,2,automobile-future-spanish.es.2.txt,18.8,20.35,21.9,5.40561797752809,890,60,94.53333333333332,14.833333333333334,102,2.0110812,12.0,11.736836,2.588596,0.46591824
automobile-future-spanish,es,Los fabricantes de automóviles buscan nuevas tecnologías en California,5.0,3,automobile-future-spanish.es.3.txt,12.7,41.7,15.3,5.306766917293233,665,61,68.31147540983606,10.901639344262296,103,1.0498397,12.0,11.069823,1.0271198,-0.0053934813
automobile-future-spanish,es,Los fabricantes de autos están llegando a California,3.0,4,automobile-future-spanish.es.4.txt,9.9,48.91,12.1,5.335766423357664,411,52,49.75,7.903846153846154,104,0.009311321,9.0,7.3031363,0.0635743,-0.21391606
aztec-discovery-spanish,es,Expertos mexicanos afirman que un pasaje podría conducir hasta un líder azteca,12.0,0,aztec-discovery-spanish.es.0.txt,30.8,-0.09,38.3,5.089422028353326,917,46,120.84782608695652,19.93478260869565,105,3.990634,12.0,11.973112,0.9707774,1.0482177
aztec-discovery-spanish,es,Arqueólogos mexicanos dicen que podrían estar a punto de descubrir la tumba de un gobernante azteca,8.0,1,aztec-discovery-spanish.es.1.txt,21.2,24.79,26.3,5.115702479338843,968,59,99.83050847457628,16.406779661016948,106,3.008077,12.0,11.928046,2.4404712,0.64637834
aztec-discovery-spanish,es,Arqueólogos están más cerca de encontrar la tumba de un rey azteca en México,6.0,2,aztec-discovery-spanish.es.2.txt,13.3,45.39,15.9,5.045576407506703,746,56,80.14285714285714,13.321428571428571,107,2.0044355,12.0,11.66782,1.7365907,0.13427356
aztec-discovery-spanish,es,Un pasadizo en México podría conducir a la tumba de un rey azteca,4.0,3,aztec-discovery-spanish.es.3.txt,11.1,51.07,13.5,5.068493150684931,584,63,55.92063492063492,9.26984126984127,108,1.005654,12.0,8.703693,0.9961639,-0.10113982
aztec-discovery-spanish,es,Arqueólogos quieren encontrar las tumbas de reyes aztecas,2.0,4,aztec-discovery-spanish.es.4.txt,7.8,65.01,10.4,4.916981132075471,265,38,40.89473684210526,6.973684210526316,109,0.008795588,12.0,6.0973406,0.03772404,-0.20009765
barbie-stem-spanish,es,"Adiós a la Barbie Malibú, las muñecas STEM harán despegar a las niñas",12.0,0,barbie-stem-spanish.es.0.txt,28.1,7.02,34.6,5.046565774155996,1718,84,123.13095238095238,20.45238095238096,110,3.9922075,12.0,11.933396,3.782778,1.8496
barbie-stem-spanish,es,Muñecas STEM para niñas con intereses profesionales,9.0,1,barbie-stem-spanish.es.1.txt,25.4,14.03,30.9,4.96078431372549,969,48,119.85416666666669,20.1875,111,3.8901281,12.0,11.898086,2.8975854,1.8304294
barbie-stem-spanish,es,A las muñecas STEM les interesan las ciencias,7.0,2,barbie-stem-spanish.es.2.txt,23.6,18.49,28.6,4.924050632911392,790,43,108.32558139534883,18.37209302325581,112,2.899815,12.0,11.104867,1.9439187,1.4874336
barbie-stem-spanish,es,Bienvenida a las muñecas STEM,5.0,3,barbie-stem-spanish.es.3.txt,16.9,36.15,20.5,5.015822784810126,632,42,90.0952380952381,15.047619047619047,113,1.0243316,12.0,10.960507,0.98940414,0.33180603
barbie-stem-spanish,es,"Las muñecas STEM, mejores para las niñas",3.0,4,barbie-stem-spanish.es.4.txt,9.8,54.52,11.7,4.969194312796208,422,48,52.25,8.791666666666666,114,0.014641602,9.0,7.5626755,0.045568317,-0.15572928
baseball-cuba-spanish,es,El inicio de temporada de béisbol en Cuba enfrenta problemas,12.0,0,baseball-cuba-spanish.es.0.txt,35.5,-6.86,44.5,4.836477987421383,1113,40,161.8,27.825,115,3.9928637,12.0,11.988509,0.78717166,1.5864767
baseball-cuba-spanish,es,Los esfuerzos de Cuba por no dejar escapar a sus beisbolistas están siendo eliminados,9.0,1,baseball-cuba-spanish.es.1.txt,22.7,21.03,27.2,4.930846223839854,1099,49,132.51020408163265,22.428571428571427,116,2.9995234,12.0,11.772375,1.0478562,0.62214905
baseball-cuba-spanish,es,Los esfuerzos de Cuba de mantener a sus jugadores de pelota en casa pueden estar fallando,7.0,2,baseball-cuba-spanish.es.2.txt,13.5,44.88,16.0,5.033790918690602,947,63,90.31746031746032,15.031746031746032,117,2.9016323,12.0,11.945222,1.1442952,0.15957752
baseball-cuba-spanish,es,Cuba trata de mantener a sus beisbolistas en casa pero algunos igual se escapan a EEUU,5.0,3,baseball-cuba-spanish.es.3.txt,10.1,59.13,12.3,4.836111111111111,720,56,74.71428571428571,12.857142857142858,118,1.0061516,9.0,9.7501545,1.1546502,-0.18437457
baseball-cuba-spanish,es,"Cuba trata de quedarse con sus mejores jugadores, pero es difícil",4.0,4,baseball-cuba-spanish.es.4.txt,9.2,61.36,11.0,4.769230769230769,624,56,63.94642857142857,11.142857142857142,119,0.01918615,9.0,8.45563,0.93254334,-0.24663332
basketball-mentors-spanish,es,Mentores de Ohio trasladan los problemas de conducta de algunos alumnos a la cancha de baloncesto,12.0,0,basketball-mentors-spanish.es.0.txt,35.3,-11.97,43.6,4.971774193548387,992,40,147.425,24.8,120,3.9918065,12.0,11.963432,2.9313867,1.6677594
basketball-mentors-spanish,es,Mentores de Ohio ayudan a niños a convertirse en hombres respetables a través del básquetbol,8.0,1,basketball-mentors-spanish.es.1.txt,21.4,24.28,25.7,4.960038986354776,1026,51,119.37254901960785,20.11764705882353,121,2.9963188,12.0,11.9484625,2.9658318,0.9500866
basketball-mentors-spanish,es,Un programa de básquetbol ayuda a los niños a creer en sí mismos y a comportarse mejor,6.0,2,basketball-mentors-spanish.es.2.txt,15.9,38.69,18.4,4.875531914893617,940,59,93.1864406779661,15.932203389830509,122,2.9914231,12.0,11.939425,1.9539661,0.71849966
basketball-mentors-spanish,es,Los estudiantes aprenden respeto en la cancha de básquetbol y en el salón de clases,4.0,3,basketball-mentors-spanish.es.3.txt,10.5,58.21,12.4,4.715170278637771,646,58,63.293103448275865,11.137931034482758,123,1.0085382,12.0,10.027366,1.0101818,-0.12121304
basketball-mentors-spanish,es,El básquetbol ayuda a los estudiantes a ser mejores,2.0,4,basketball-mentors-spanish.es.4.txt,8.0,59.3,8.0,4.743902439024391,410,51,45.90196078431372,8.03921568627451,124,0.010006034,6.0,5.766183,0.04892611,-0.26905826
beef-grassfed-spanish,es,La carne procedente del ganado depastoreo ocupa un nicho en el mercado,12.0,0,beef-grassfed-spanish.es.0.txt,36.8,-15.62,45.2,4.928902627511592,1294,51,149.8235294117647,25.37254901960784,125,3.9904475,12.0,11.956704,3.8595128,1.617019
beef-grassfed-spanish,es,La carne procedente del ganado depastoreo ocupa un nicho en el mercado,8.0,1,beef-grassfed-spanish.es.1.txt,19.7,28.64,24.0,5.045220966084275,973,55,106.41818181818182,17.69090909090909,126,3.0026774,12.0,11.959627,2.900586,1.0570586
beef-grassfed-spanish,es,La carne del ganado depastoreo se abre camino en el mercado,6.0,2,beef-grassfed-spanish.es.2.txt,14.7,47.25,17.5,4.734491315136476,806,51,90.1372549019608,15.803921568627452,127,2.9114206,12.0,11.960218,1.9450202,0.5004303
beef-grassfed-spanish,es,El ganado alimentado con pasto tarda más en crecer,4.0,3,beef-grassfed-spanish.es.3.txt,9.5,60.65,10.4,4.588888888888889,630,54,64.85185185185185,11.666666666666666,128,1.0168098,12.0,11.9563,0.99468195,-0.07362058
beef-grassfed-spanish,es,Algunos ganaderos crían vacas que solo comen pasto,3.0,4,beef-grassfed-spanish.es.4.txt,6.5,73.88,8.0,4.528,375,43,47.83720930232558,8.720930232558139,129,0.01135002,12.0,6.9566197,0.2526527,-0.2155942
beluga-aquarium-spanish,es,El Acuario de Georgia pierde batalla jurídica por las belugas,12.0,0,beluga-aquarium-spanish.es.0.txt,35.3,-11.76,43.7,5.039634146341464,328,11,179.36363636363637,29.818181818181817,130,3.9929886,12.0,11.973467,2.9230018,1.0164552
beluga-aquarium-spanish,es,Le deniegan permiso al Acuario de Georgia para importar belugas,9.0,1,beluga-aquarium-spanish.es.1.txt,25.8,12.91,31.9,5.042857142857143,350,17,123.70588235294116,20.58823529411765,131,3.000315,9.0,10.978897,3.2898085,0.8155139
beluga-aquarium-spanish,es,No permiten que el Acuario de Georgia traiga belugas,7.0,2,beluga-aquarium-spanish.es.2.txt,23.6,18.49,28.6,4.905362776025236,317,19,97.89473684210526,16.68421052631579,132,2.002521,9.0,10.588625,1.894352,0.29100716
beluga-aquarium-spanish,es,No hay belugas para Georgia,5.0,3,beluga-aquarium-spanish.es.3.txt,13.5,50.3,16.2,4.6891891891891895,296,20,83.65,14.8,133,1.0061835,9.0,9.107119,1.011985,-0.0021062482
beluga-aquarium-spanish,es,No se puede traer ballenas,3.0,4,beluga-aquarium-spanish.es.4.txt,9.2,61.36,11.0,4.74031007751938,258,24,61.25,10.75,134,0.012368661,9.0,8.292166,0.67791116,-0.17952113
berlinwall-25yearslater-spanish,es,"25 años tras la caída del Muro de Berlín, la división continúa",12.0,0,berlinwall-25yearslater-spanish.es.0.txt,20.1,33.04,24.8,4.8313458262350935,1761,82,124.84146341463416,21.47560975609756,135,3.9921513,12.0,11.960899,3.5729628,1.7449892
berlinwall-25yearslater-spanish,es,La división continúa en Alemania 25 años tras la caída del Muro de Berlín,8.0,1,berlinwall-25yearslater-spanish.es.1.txt,19.0,35.99,23.7,4.86734693877551,1176,61,112.6065573770492,19.27868852459016,136,3.0095394,12.0,11.583593,1.1421158,0.6868394
berlinwall-25yearslater-spanish,es,"Sigue una franja divisoria entre este y oeste en Alemania, 25 años tras la caída del Muro de Berlín",7.0,2,berlinwall-25yearslater-spanish.es.2.txt,18.0,38.52,22.2,4.805054151624549,1108,61,104.91803278688523,18.16393442622951,137,2.0119467,12.0,11.7173,0.14735538,0.3738204
berlinwall-25yearslater-spanish,es,"El Muro de Berlín cayó hace 25 años, pero los antiguos alemanes del este se quedaron atrás",6.0,3,berlinwall-25yearslater-spanish.es.3.txt,14.9,46.64,17.9,4.71939477303989,727,47,87.93617021276596,15.46808510638298,138,1.0085392,9.0,9.1230755,1.0079062,0.0643989
berlinwall-25yearslater-spanish,es,Los alemanes del este se sienten atrás 25 años tras la caída del Muro de Berlín,4.0,4,berlinwall-25yearslater-spanish.es.4.txt,9.1,61.87,10.5,4.685763888888889,576,53,61.41509433962264,10.867924528301886,139,0.0084187165,9.0,7.567758,0.05304123,-0.16973042
biblio-tech-spanish,es,Librerías diseñadas sin los tradicionales libros para lectores de nueva generación,12.0,0,biblio-tech-spanish.es.0.txt,30.1,-3.78,35.9,5.053097345132743,1130,57,119.43859649122808,19.82456140350877,140,3.9937391,12.0,11.960377,1.9738461,1.1118774
biblio-tech-spanish,es,San Antonio avanza con su biblioteca hacia el futuro y deja los libros atrás,8.0,1,biblio-tech-spanish.es.1.txt,22.4,21.74,27.6,5.046788990825688,1090,63,104.0,17.3015873015873,141,3.0007582,12.0,10.381909,3.8493705,0.7029842
biblio-tech-spanish,es,Una nueva biblioteca que enfatiza en tecnología,6.0,2,biblio-tech-spanish.es.2.txt,17.5,34.53,21.1,4.986387434554974,955,66,86.0909090909091,14.469696969696969,142,2.0038695,12.0,9.383196,2.0435562,0.24762262
biblio-tech-spanish,es,Hay mucho que leer en una biblioteca sin libros,4.0,3,biblio-tech-spanish.es.3.txt,10.9,51.58,13.4,5.051560379918589,737,73,60.61643835616438,10.095890410958903,143,1.0070112,9.0,7.7723207,0.9871182,-0.062913306
biblio-tech-spanish,es,"Un nuevo tipo de biblioteca que presta tecnología, no libros",2.0,4,biblio-tech-spanish.es.4.txt,9.1,56.35,11.4,5.11734693877551,392,47,50.53191489361702,8.340425531914894,144,0.01039947,7.0,6.3911424,0.031402104,-0.19853477
blind-goalball-spanish,es,Equipo competitivo para ciegos de UC Berkeley sueña con la NCAA,12.0,0,blind-goalball-spanish.es.0.txt,36.5,-15.01,45.1,5.004892367906066,1022,38,160.97368421052633,26.894736842105264,145,3.99396,12.0,11.980713,3.450333,1.9071003
blind-goalball-spanish,es,El primer equipo universitario de goalball permite a los estudiantes ciegos competir,8.0,1,blind-goalball-spanish.es.1.txt,23.4,19.2,28.0,4.911585365853658,984,47,123.27659574468083,20.93617021276596,146,2.9972043,9.0,10.638528,2.9891362,1.6341949
blind-goalball-spanish,es,"¡Escuchen, deportistas ciegos! Berkeley quiere crear una liga de goalball",6.0,2,blind-goalball-spanish.es.2.txt,15.3,40.21,17.8,4.921938088829071,743,49,89.3265306122449,15.16326530612245,147,2.061327,9.0,10.3669195,1.9451087,0.69532806
blind-goalball-spanish,es,Deportistas ciegos practican un nuevo deporte universitario gracias al equipo de goalball de Berkeley,4.0,3,blind-goalball-spanish.es.3.txt,9.4,61.06,11.3,4.783938814531549,523,48,62.625,10.895833333333334,148,1.004806,9.0,8.122242,0.839735,-0.1539801
blind-goalball-spanish,es,El primer equipo universitario de goalball le da a los estudiantes ciegos un divertido deporte que practicar,2.0,4,blind-goalball-spanish.es.4.txt,7.0,67.15,9.0,4.891008174386921,367,45,47.66666666666666,8.155555555555555,149,0.011344963,8.0,7.027029,0.03282915,-0.19323379
bonneted-bat-spanish,es,Voluntarios ayudan a monitorear enigmático murciélago bonetero en peligro de extinción,12.0,0,bonneted-bat-spanish.es.0.txt,29.0,-0.74,34.4,5.103614457831325,2075,79,159.8227848101266,26.26582278481013,150,3.9928706,12.0,11.959299,3.815542,1.7642171
bonneted-bat-spanish,es,Voluntarios ayudan a bióloga a estudiar los misteriosos murciélagos boneteros de Florida,8.0,1,bonneted-bat-spanish.es.1.txt,22.3,16.73,26.3,5.16557734204793,918,46,122.5,19.95652173913044,151,3.0004327,12.0,11.655021,2.5994995,1.2862445
bonneted-bat-spanish,es,Investigadora estudia los misteriosos murciélagos boneteros desde su patio,7.0,2,bonneted-bat-spanish.es.2.txt,17.7,28.51,20.6,5.177615571776156,822,47,107.5744680851064,17.48936170212766,152,2.958389,12.0,11.490483,1.9141922,0.5892059
bonneted-bat-spanish,es,Científica organiza un grupo de voluntarios para estudiar los murciélagos,5.0,3,bonneted-bat-spanish.es.3.txt,11.6,49.75,14.2,5.154654654654655,666,51,80.0,13.058823529411764,153,1.940072,12.0,10.995148,0.994592,-0.021490084
bonneted-bat-spanish,es,Vecinos ayudan a una investigadora a grabar los cantos de los murciélagos,4.0,4,bonneted-bat-spanish.es.4.txt,11.1,45.66,12.1,5.135658914728682,516,47,67.0,10.97872340425532,154,0.011388542,12.0,10.577293,0.07039213,-0.16141713
borderchildren-procon-spanish,es,PRO/CONTRA: ¿Está Obama manejando la 'crisis de los niños de la frontera' adecuadamente?,12.0,0,borderchildren-procon-spanish.es.0.txt,25.3,8.71,30.4,5.224233283056813,1989,83,148.6265060240964,23.96385542168675,155,3.9906065,12.0,11.948722,0.53419256,1.7316387
borderchildren-procon-spanish,es,PRO/CONTRA: Cómo deberíamos manejar la 'crisis de los niños de la frontera',8.0,1,borderchildren-procon-spanish.es.1.txt,21.8,17.95,25.6,5.128372093023256,2150,101,129.95049504950495,21.287128712871286,156,3.914545,12.0,11.47995,2.5757492,1.0805023
borderchildren-procon-spanish,es,PRO/CONTRA: Resolviendo la 'crisis de los niños de la frontera',7.0,2,borderchildren-procon-spanish.es.2.txt,17.3,29.52,19.8,5.1041162227602905,2065,115,109.17391304347828,17.956521739130434,157,3.057949,12.0,11.704652,2.021125,1.1114146
borderchildren-procon-spanish,es,PRO/CONTRA: Enfrentando la 'crisis de los niños de la frontera',6.0,3,borderchildren-procon-spanish.es.3.txt,13.3,45.39,15.3,4.925736961451247,1764,115,90.50434782608696,15.339130434782607,158,1.0048362,12.0,10.040368,0.86700493,0.21341926
borderchildren-procon-spanish,es,PRO/CONTRA: la 'crisis de los niños de la frontera',5.0,4,borderchildren-procon-spanish.es.4.txt,11.2,50.77,12.8,4.926330150068213,1466,115,75.19130434782609,12.747826086956522,159,0.5565889,12.0,9.215833,1.1395905,0.07221405
brain-gender-spanish,es,"No existe tal cosa como un 'cerebro masculino' o un 'cerebro femenino', dicen los científicos",12.0,0,brain-gender-spanish.es.0.txt,28.8,-5.75,34.5,5.488469601677149,954,29,212.93103448275863,32.89655172413793,160,3.9907222,12.0,11.953405,3.8493788,1.251529
brain-gender-spanish,es,"No hay cerebros ""masculinos"" ni ""femeninos"", dicen los científicos",9.0,1,brain-gender-spanish.es.1.txt,26.5,0.35,32.0,5.52896174863388,915,39,152.69230769230768,23.46153846153846,161,3.4450002,12.0,11.920352,3.6806817,1.0182027
brain-gender-spanish,es,"Ni masculino ni femenino, cada cerebro es único",7.0,2,brain-gender-spanish.es.2.txt,21.9,12.23,25.8,5.443271767810026,758,39,124.76923076923076,19.435897435897434,162,3.0043373,12.0,11.910074,3.6595817,0.8908348
brain-gender-spanish,es,"Los científicos dicen que los cerebros no son ni ""masculinos"" ni ""femeninos""",5.0,3,brain-gender-spanish.es.3.txt,14.8,36.22,17.6,5.309951060358891,613,41,93.95121951219512,14.951219512195122,163,1.0130054,9.0,9.937437,0.99323547,0.109763175
brain-gender-spanish,es,"No hay cerebros típicos ""de hombres"" o ""de mujeres""",3.0,4,brain-gender-spanish.es.4.txt,12.3,47.93,14.9,4.98300283286119,353,33,63.66666666666666,10.696969696969695,164,0.014796599,9.0,8.338642,0.03539944,-0.15770386
braingames-adhd-spanish,es,Dos empresas buscan aprobación de la FDA para el uso de juegos de ingenio para tratar el déficit atencional,12.0,0,braingames-adhd-spanish.es.0.txt,20.4,21.6,24.4,5.331700489853044,1429,52,173.73076923076923,27.48076923076923,165,3.9883623,12.0,11.953022,2.7458766,1.8785661
braingames-adhd-spanish,es,Dos empresas estudian el uso de videojuegos para tratar el déficit de atención,9.0,1,braingames-adhd-spanish.es.1.txt,18.3,27.08,21.6,5.283817427385892,1205,59,128.0,20.42372881355932,166,3.8774362,12.0,11.965541,3.826109,1.7936044
braingames-adhd-spanish,es,¿Pueden los juegos cerebrales ayudar a tratar el déficit de atención? Dos compañías lo investigan,7.0,2,braingames-adhd-spanish.es.2.txt,12.9,46.51,15.1,5.047812817904374,983,62,95.59677419354838,15.85483870967742,167,2.0167847,12.0,11.945507,2.7872632,0.80611694
braingames-adhd-spanish,es,Dos empresas crean juegos para tratar el déficit de atención y buscan aprobación para venderlos,5.0,3,braingames-adhd-spanish.es.3.txt,11.7,49.65,13.6,5.031531531531532,666,54,74.11111111111111,12.333333333333334,168,1.0131557,12.0,11.803611,1.6170701,-0.07513159
